ARS/USD,AUD/USD,ATS/USD,BEF/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,COP/USD,HRK/USD,CYP/USD,CZK/USD,DKK/USD,NLG/USD,EEK/USD,EUR/USD,FIM/USD,FRF/USD,DEM/USD,GRD/USD,HKD/USD,HUF/USD,ISK/USD,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JPY/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,NZD/USD,NOK/USD,PKR/USD,PEN/USD,PHP/USD,XPT/USD,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,SEK/USD,CHF/USD,TWD/USD,THB/USD,TRY/USD
94.472,1.2906,11.271,33.044,5.3137,0.70773,1.6021,1.211,732.74,6.3905,3746.6,6.1537,0.47941,20.848,6.091,1.8051,12.817,0.81913,4.8703,5.3731,1.6021,279.12,7.7628,287.15,121.48,72.733,14247,0.64512,3.2555,1586.1,109.1,33.044,4.1496,0.35165,19.885,1.3716,8.346,154.49,3.8396,48.231,0.00083264,3.6837,164.22,4.0285,73.438,3.7504,1.3245,24.677,196.3,13.786,1117.2,136.29,0.69236,8.3059,0.89717,27.788,31.293,8.4508
94.575,1.2918,11.284,33.079,5.272,0.70503,1.6013,1.2073,729.74,6.3845,3732.7,6.1544,0.47993,20.828,6.0883,1.8071,12.83,0.82001,4.8755,5.3789,1.6038,279.42,7.759,285.36,120.11,72.598,14373,0.64581,3.2437,1587.8,109.65,33.079,4.1346,0.35203,19.955,1.371,8.355,154.59,3.8609,47.957,0.00084388,3.6709,164.4,4.025,73.526,3.7505,1.3242,24.704,196.51,13.762,1117.9,136.44,0.69257,8.2862,0.89815,27.805,31.259,8.4961
94.599,1.298,11.296,33.115,5.2275,0.70534,1.6068,1.2086,724.93,6.3711,3713.9,6.1765,0.48045,20.91,6.1096,1.809,12.844,0.82089,4.8808,5.3847,1.6055,279.72,7.7624,285.78,120.36,72.458,14219,0.6465,3.2437,1589.5,109.87,33.115,4.1233,0.35241,19.95,1.38,8.3582,154.31,3.8138,47.712,0.0008547,3.6859,164.57,4.0417,73.248,3.7499,1.3233,24.73,196.72,13.784,1114.9,136.58,0.69278,8.3122,0.90019,27.708,31.223,8.5716
94.688,1.2924,11.263,33.018,5.2328,0.70444,1.6032,1.2072,721.12,6.3704,3706.1,6.153,0.47904,20.865,6.0958,1.8037,12.807,0.8185,4.8666,5.369,1.6008,278.9,7.7633,284.94,120.99,72.505,14202,0.64462,3.2467,1584.8,109.55,33.018,4.1251,0.35138,19.927,1.3746,8.3313,152.82,3.8227,47.657,0.0008547,3.6769,164.09,4.0326,73.475,3.7502,1.3215,24.658,196.14,13.746,1108.5,136.19,0.69189,8.2912,0.89935,27.568,31.204,8.4895
94.809,1.2895,11.248,32.975,5.1629,0.70587,1.601,1.204,721.9,6.3805,3668.5,6.1465,0.47842,20.843,6.0876,1.8014,12.79,0.81744,4.8602,5.362,1.5988,278.54,7.7577,283.61,120.74,72.837,14333,0.64378,3.244,1582.8,109.45,32.975,4.1295,0.35092,19.917,1.3782,8.2977,154.38,3.8368,47.811,0.00084388,3.656,163.88,4.0268,73.459,3.7508,1.3219,24.626,195.89,13.76,1107.6,136.01,0.69179,8.2636,0.89663,27.583,31.193,8.5149
94.786,1.2909,11.275,33.053,5.1046,0.70574,1.6029,1.2052,719.12,6.3835,3641.6,6.1504,0.47955,20.871,6.0948,1.8056,12.82,0.81936,4.8717,5.3747,1.6025,279.2,7.7605,283.63,119.74,72.998,14348,0.6453,3.2496,1586.5,109.66,33.053,4.1198,0.35175,19.924,1.3816,8.306,154.28,3.8517,47.792,0.00084034,3.6597,164.27,4.033,73.22,3.7498,1.3226,24.684,196.35,13.6,1110.8,136.33,0.69244,8.2718,0.89887,27.642,31.111,8.5963
94.74,1.3045,11.339,33.24,5.0789,0.70857,1.6092,1.2103,718.06,6.4037,3645.8,6.1719,0.48227,20.938,6.1186,1.8159,12.893,0.82401,4.8993,5.4051,1.6116,280.78,7.7583,284.53,120.37,72.998,14239,0.64896,3.258,1595.5,110.23,33.24,4.1337,0.35375,20.075,1.3982,8.3758,154.14,3.8508,47.892,0.0008547,3.663,165.2,4.0497,73.352,3.7505,1.3275,24.824,197.46,13.628,1116.5,137.1,0.69447,8.3297,0.90375,27.696,31.214,8.7009
94.773,1.2931,11.312,33.161,5.0624,0.70568,1.6099,1.2084,716.4,6.397,3597,6.1766,0.48112,20.95,6.1217,1.8115,12.862,0.82204,4.8876,5.3922,1.6078,280.11,7.7561,285.27,121.09,72.883,14216,0.64741,3.2482,1591.7,109.56,33.161,4.1174,0.3529,19.967,1.389,8.3166,154.22,3.8338,47.64,0.00086207,3.6798,164.8,4.0524,72.795,3.7505,1.3244,24.765,196.99,13.478,1111.7,136.78,0.69329,8.2824,0.89944,27.665,31.17,8.6624
95.001,1.2885,11.291,33.102,5.043,0.70532,1.6084,1.2073,715.19,6.398,3613.4,6.1681,0.48026,20.888,6.1158,1.8083,12.839,0.82057,4.8789,5.3826,1.6049,279.61,7.759,284.46,120.64,72.817,14204,0.64625,3.2501,1588.8,109.26,33.102,4.1286,0.35227,19.795,1.3821,8.2635,154.55,3.9021,47.639,0.00085324,3.6728,164.51,4.0488,72.729,3.7505,1.3228,24.72,196.64,13.517,1110.7,136.53,0.69272,8.2635,0.89769,27.729,31.194,8.6236
95.018,1.2917,11.298,33.12,5.0404,0.70677,1.6088,1.2097,718.62,6.4005,3592.3,6.1674,0.48053,20.889,6.1171,1.8093,12.846,0.82103,4.8816,5.3856,1.6058,279.76,7.7595,286.15,120.84,72.917,14232,0.64661,3.2497,1589.7,109.48,33.12,4.1291,0.35247,19.75,1.3887,8.2573,155.51,3.9314,47.79,0.00085763,3.6768,164.6,4.0503,72.394,3.7498,1.3237,24.734,196.75,13.566,1116,136.61,0.6931,8.2686,0.89641,27.714,31.255,8.6038
95.014,1.2923,11.29,33.099,5.0586,0.70785,1.606,1.2095,721.08,6.386,3582.8,6.1608,0.48022,20.839,6.1067,1.8081,12.838,0.8205,4.8785,5.3821,1.6048,279.59,7.7582,285.1,120.63,72.949,14229,0.6462,3.2481,1588.7,109.56,33.099,4.1233,0.35224,19.692,1.392,8.2673,155.27,3.8903,47.826,0.00086281,3.6591,164.5,4.0441,72.209,3.7504,1.324,24.718,196.62,13.664,1115.8,136.52,0.69291,8.256,0.89533,27.715,31.204,8.5902
95.068,1.2903,11.303,33.137,5.0645,0.70643,1.6048,1.2094,721.57,6.3922,3591,6.1528,0.48076,20.834,6.1019,1.8102,12.853,0.82144,4.884,5.3883,1.6066,279.9,7.7625,284.02,120.46,73.076,14228,0.64693,3.2384,1590.5,109.55,33.137,4.1161,0.35264,19.7,1.3895,8.2779,155.51,3.8763,47.697,0.00087566,3.6775,164.68,4.039,71.988,3.7501,1.3241,24.747,196.85,13.612,1114.7,136.68,0.69312,8.2553,0.89545,27.675,31.137,8.4455
94.838,1.2977,11.364,33.316,5.115,0.70838,1.6177,1.2148,719.13,6.397,3611.4,6.1964,0.48337,20.955,6.1506,1.82,12.922,0.82589,4.9105,5.4175,1.6153,281.42,7.7623,286.38,121.75,73.225,14126,0.65044,3.2573,1599.1,109.74,33.316,4.1199,0.35455,19.859,1.402,8.3434,155.27,3.8973,47.871,0.0008673,3.6968,165.58,4.068,71.967,3.7505,1.3258,24.881,197.92,13.703,1116.5,137.42,0.69465,8.3206,0.89865,27.666,31.155,8.3779
95.352,1.2963,11.352,33.279,5.074,0.70857,1.6114,1.2142,718.21,6.3973,3648.1,6.1703,0.48284,20.946,6.1267,1.818,12.908,0.82498,4.9051,5.4115,1.6135,281.11,7.7634,289.31,121.28,73.189,14285,0.64972,3.2382,1597.4,109.98,33.279,4.1065,0.35416,19.921,1.4,8.3221,155.92,3.8954,47.761,0.00086655,3.7201,165.39,4.0539,72.274,3.7498,1.3267,24.853,197.7,13.763,1118,137.26,0.69454,8.3278,0.89934,27.702,31.075,8.4086
95.241,1.3012,11.352,33.279,5.072,0.71034,1.6152,1.2188,724.89,6.4046,3663.3,6.1843,0.48283,21.018,6.1412,1.818,12.908,0.82496,4.905,5.4114,1.6135,281.11,7.7631,290.77,121.57,73.333,14172,0.64971,3.2434,1597.4,110.1,33.279,4.1168,0.35416,20.082,1.4043,8.3308,156.19,3.9039,48.067,0.0008658,3.7358,165.39,4.0668,72.118,3.7502,1.3275,24.853,197.69,13.8,1118.2,137.26,0.69482,8.3308,0.89875,27.662,31.148,8.553
95.459,1.3006,11.375,33.348,5.0293,0.70989,1.615,1.2191,726.37,6.3995,3689.6,6.1913,0.48383,21.033,6.1406,1.8218,12.935,0.82668,4.9152,5.4226,1.6168,281.69,7.76,290.38,121.38,73.307,14176,0.65106,3.2425,1600.7,110.03,33.348,4.1221,0.35489,20.111,1.4037,8.396,156.74,3.8949,48.118,0.00087108,3.7295,165.73,4.0655,72.136,3.7499,1.328,24.904,198.1,13.786,1121.5,137.55,0.69516,8.3787,0.9007,27.657,31.184,8.5491
95.255,1.3227,11.543,33.841,5.031,0.71788,1.6399,1.2341,735.94,6.4478,3730.7,6.2845,0.49098,21.39,6.2358,1.8487,13.126,0.8389,4.9878,5.5028,1.6407,285.85,7.7665,297.08,123.09,74.165,14350,0.66068,3.2642,1624.3,110.38,33.841,4.1438,0.36014,20.459,1.427,8.5346,156.51,3.9103,48.5,0.00091408,3.8047,168.18,4.129,72.254,3.7499,1.3416,25.273,201.03,14.096,1134.3,139.58,0.69988,8.5346,0.91659,27.783,31.429,8.697
95.211,1.3334,11.589,33.974,5.0443,0.72313,1.65,1.2419,747.24,6.4514,3748.7,6.3259,0.49291,21.528,6.2735,1.856,13.177,0.84219,5.0075,5.5244,1.6472,286.98,7.7619,299.83,123.51,74.099,14441,0.66328,3.2818,1630.7,110.2,33.974,4.1545,0.36155,20.626,1.4399,8.6664,156.22,3.9375,48.606,0.00093458,3.8378,168.84,4.1548,72.583,3.7497,1.3443,25.372,201.82,14.278,1135.2,140.13,0.70115,8.6123,0.9215,27.795,31.568,8.7273
95.344,1.328,11.554,33.871,5.0354,0.71876,1.6403,1.2377,746.92,6.4666,3760.6,6.2896,0.49141,21.444,6.2366,1.8503,13.137,0.83963,4.9922,5.5076,1.6422,286.1,7.7648,296.98,123.32,74.158,14392,0.66126,3.2581,1625.8,110.21,33.871,4.1361,0.36045,20.57,1.4312,8.5951,157.09,3.9556,48.62,0.00096154,3.8016,168.33,4.1293,73.193,3.7506,1.3439,25.295,201.21,14.243,1134.5,139.7,0.70029,8.5477,0.91899,27.926,31.528,8.7718
95.382,1.3278,11.546,33.848,5.0065,0.71825,1.641,1.2356,751.35,6.4793,3772.7,6.2917,0.49108,21.424,6.2393,1.849,13.128,0.83906,4.9888,5.5039,1.6411,285.91,7.7662,298,123.01,74.344,14367,0.66081,3.255,1624.6,110.72,33.848,4.1531,0.36021,20.511,1.4275,8.5687,157.57,3.9704,48.575,0.00094607,3.8033,168.22,4.1328,73.112,3.7499,1.3454,25.278,201.07,14.309,1135.7,139.61,0.70049,8.5038,0.91921,27.999,31.656,8.6709
95.52,1.3191,11.521,33.776,4.9604,0.71561,1.6384,1.2287,733.7,6.4737,3781.3,6.2837,0.49004,21.285,6.2295,1.8451,13.101,0.83727,4.9782,5.4922,1.6376,285.3,7.7668,292.65,122.64,74.152,14455,0.65941,3.259,1621.2,110.89,33.776,4.1664,0.35944,20.235,1.4183,8.5149,157.8,3.9777,48.771,0.00091743,3.7888,167.86,4.1269,72.704,3.7506,1.3446,25.224,200.64,14.198,1134.5,139.31,0.69981,8.4796,0.91749,27.976,31.822,8.6407
95.434,1.3189,11.529,33.8,4.9225,0.71851,1.6411,1.2316,730.76,6.4719,3773.9,6.2925,0.49039,21.332,6.2396,1.8464,13.11,0.83788,4.9818,5.4961,1.6388,285.51,7.7654,294.11,122.67,74.148,14489,0.65988,3.2549,1622.4,110.86,33.8,4.1664,0.3597,19.99,1.416,8.5055,157.41,3.9819,48.709,0.00091743,3.7964,167.98,4.132,72.277,3.7503,1.3431,25.242,200.79,14.212,1132,139.41,0.70017,8.4646,0.91835,27.985,31.898,8.7039
95.603,1.3164,11.52,33.772,4.9334,0.71945,1.6361,1.2294,732.62,6.4535,3732.1,6.2721,0.48998,21.321,6.2209,1.8449,13.099,0.83718,4.9777,5.4915,1.6374,285.27,7.7614,294.37,123.06,74.15,14464,0.65933,3.2467,1621,110.76,33.772,4.1547,0.3594,19.797,1.4134,8.4845,157.64,3.9825,48.487,0.00090826,3.7755,167.84,4.1211,72.275,3.7505,1.342,25.221,200.62,14.108,1126.9,139.3,0.69979,8.4786,0.91685,27.903,31.8,8.7502
95.758,1.3217,11.539,33.829,4.9439,0.71991,1.6426,1.2335,734.18,6.4581,3705,6.2959,0.49081,21.416,6.2459,1.848,13.121,0.8386,4.9861,5.5009,1.6402,285.75,7.7628,295.61,123.71,74.307,14512,0.66045,3.2615,1623.8,110.63,33.829,4.1471,0.36001,19.818,1.4198,8.5245,157.88,3.9209,48.693,0.00090662,3.7852,168.12,4.1378,72.134,3.7504,1.3432,25.264,200.96,14.235,1130.6,139.53,0.70021,8.501,0.91949,27.907,31.984,8.705
95.731,1.3306,11.566,33.908,4.9417,0.7226,1.647,1.2384,735.59,6.4635,3748.7,6.3124,0.49196,21.454,6.2621,1.8524,13.152,0.84056,4.9977,5.5137,1.644,286.42,7.7643,295.67,124.04,74.289,14569,0.662,3.264,1627.6,110.57,33.908,4.156,0.36085,19.821,1.4305,8.5643,158.25,3.9103,48.644,0.00093458,3.8057,168.52,4.1495,72.847,3.7505,1.3454,25.323,201.43,14.345,1132,139.86,0.70099,8.5289,0.92129,27.936,32.14,8.7334
